source_file_token,view,slice_id,frame_index,qc_valid,qc_reason,qc_ncc,qc_intensity_scale,qc_residual,rescale_status
,4CH,4ch_s16_12801,6,1,valid,0.9710537648835635,1.0,0.11353882251207138,identity_without_rescale_tags
,4CH,4ch_s16_12801,7,1,valid,0.9789243243477577,1.0039564787339268,0.10181455668367682,identity_without_rescale_tags
,4CH,4ch_s16_12801,8,1,valid,0.980282239162448,1.0,0.09550064123276536,identity_without_rescale_tags
,4CH,4ch_s16_12801,9,1,valid,0.9819854858233849,1.0,0.09185282443269044,identity_without_rescale_tags
,4CH,4ch_s16_12801,10,1,valid,0.9672398419802258,1.0,0.11810876637928544,identity_without_rescale_tags
,4CH,4ch_s16_12801,11,1,valid,0.9774389069206341,1.0,0.09326124191912825,identity_without_rescale_tags
,4CH,4ch_s16_12801,12,1,valid,0.980617547989894,1.0,0.09448828129045055,identity_without_rescale_tags
,4CH,4ch_s16_12801,13,1,valid,0.9564707845366412,0.994665085951393,0.1335485585282858,identity_without_rescale_tags
,4CH,4ch_s16_12801,14,1,valid,0.9717971366211032,1.0,0.1166989803457014,identity_without_rescale_tags
,4CH,4ch_s16_12801,15,1,valid,0.9761881342182831,1.0,0.1034790886224145,identity_without_rescale_tags
,4CH,4ch_s16_12801,16,1,valid,0.9782648763132092,1.0,0.10748957041624407,identity_without_rescale_tags
,4CH,4ch_s16_12801,17,1,valid,0.972796298708122,0.9953379953379954,0.12342994284656848,identity_without_rescale_tags
,4CH,4ch_s16_12801,18,1,valid,0.9598369879095485,1.0,0.15846110887809836,identity_without_rescale_tags
,4CH,4ch_s16_12801,19,1,valid,0.9723306773863293,1.0,0.1288888122502487,identity_without_rescale_tags
,4CH,4ch_s16_12801,20,1,valid,0.9707965544130748,0.9986893840104849,0.11633843642042409,identity_without_rescale_tags
,4CH,4ch_s16_12801,21,1,valid,0.9777563626166964,1.0,0.10425587598262255,identity_without_rescale_tags
,4CH,4ch_s16_12801,22,1,valid,0.9802317628584516,1.0,0.09518697022684627,identity_without_rescale_tags
,4CH,4ch_s16_12801,23,1,valid,0.9827101852406493,0.9983484723369116,0.0898032769822779,identity_without_rescale_tags
,4CH,4ch_s16_12801,24,1,valid,0.9728125785101369,1.0,0.10977112098198549,identity_without_rescale_tags
,4CH,4ch_s16_12801,25,1,valid,0.9805145470195121,1.0,0.08965439029696423,identity_without_rescale_tags
,4CH,4ch_s16_12801,26,1,valid,0.9824672960160276,1.0108303249097472,0.09120719504668828,identity_without_rescale_tags
,4CH,4ch_s16_12801,27,1,valid,0.9604703745071488,0.9902152641878669,0.1267407494846571,identity_without_rescale_tags
,4CH,4ch_s16_12801,28,1,valid,0.975351852373946,1.0174708818635607,0.10991933452602291,identity_without_rescale_tags
,4CH,4ch_s16_12801,29,1,valid,0.9796322664161167,0.9968051118210862,0.09872579218915942,identity_without_rescale_tags
,4CH,4ch_s16_12801,30,1,valid,0.977913015173491,0.9961218836565097,0.10584423529470706,identity_without_rescale_tags
,4CH,4ch_s16_12801,31,1,valid,0.9745872227405797,1.0,0.1185961516363011,identity_without_rescale_tags
,4CH,4ch_s16_12801,32,1,valid,0.9526110406158822,1.0,0.1668648094843237,identity_without_rescale_tags
,4CH,4ch_s16_12801,33,1,valid,0.9657556551018317,1.0,0.14270438692805734,identity_without_rescale_tags
,4CH,4ch_s16_12801,34,1,valid,0.9690133354363716,0.9948339483394834,0.12490746304845986,identity_without_rescale_tags
,4CH,4ch_s16_12801,35,1,valid,0.9691311883180992,1.0033222591362125,0.12212773950968003,identity_without_rescale_tags
,4CH,4ch_s16_12801,36,1,valid,0.9705530512076977,1.0,0.11599937904454151,identity_without_rescale_tags
,4CH,4ch_s16_12801,37,1,valid,0.9780558886240797,1.0,0.09966367041516291,identity_without_rescale_tags
,4CH,4ch_s16_12801,38,1,valid,0.9780182411424352,1.0,0.10111916592343152,identity_without_rescale_tags
,4CH,4ch_s16_12801,39,1,valid,0.9811147917679588,1.0,0.09179105733815665,identity_without_rescale_tags
,4CH,4ch_s16_12801,40,1,valid,0.984743034994485,0.9969861362266426,0.08544685917174746,identity_without_rescale_tags
,4CH,4ch_s16_12801,41,1,valid,0.9624795922067378,0.989010989010989,0.1253635311066939,identity_without_rescale_tags
,4CH,4ch_s16_12801,42,1,valid,0.9735125017558766,1.0,0.10729350322842553,identity_without_rescale_tags
,4CH,4ch_s16_12801,43,1,valid,0.9728082360648032,0.9973614775725593,0.10930709346976408,identity_without_rescale_tags
,4CH,4ch_s16_12801,44,1,valid,0.9563780594268693,0.999611046285492,0.13755577609967948,identity_without_rescale_tags
,4CH,4ch_s16_12801,45,1,valid,0.9510035535134496,1.0,0.15347749882681294,identity_without_rescale_tags
,4CH,4ch_s16_12801,46,1,valid,0.9631782700173531,1.0,0.13287849212745534,identity_without_rescale_tags
,4CH,4ch_s16_12801,47,1,valid,0.974443055355117,1.0,0.1155655495991822,identity_without_rescale_tags
,4CH,4ch_s16_12801,48,1,valid,0.9605352889954105,0.9914821124361158,0.1399762134309767,identity_without_rescale_tags
,4CH,4ch_s16_12801,49,1,valid,0.9679307917665138,1.0,0.13760800859192146,identity_without_rescale_tags
,4CH,4ch_s17_12901,0,1,valid,0.977258802939827,1.03,0.12016519943922085,identity_without_rescale_tags
,4CH,4ch_s17_12901,1,1,valid,0.9729246533270443,1.0166666666666666,0.11825928185140715,identity_without_rescale_tags
,4CH,4ch_s17_12901,2,1,valid,0.9782905533910559,1.0174844895657078,0.10241818660340833,identity_without_rescale_tags
,4CH,4ch_s17_12901,3,1,valid,0.9862570714274629,1.0031007751937984,0.08311497333074638,identity_without_rescale_tags
,4CH,4ch_s17_12901,4,1,valid,0.9623933809835798,1.0014727540500736,0.1217636717356134,identity_without_rescale_tags
,4CH,4ch_s17_12901,5,1,valid,0.9682888516466317,1.0,0.11942124789527044,identity_without_rescale_tags
,4CH,4ch_s17_12901,6,1,valid,0.9731389680802845,1.0,0.11014749828095148,identity_without_rescale_tags
,4CH,4ch_s17_12901,7,1,valid,0.9690803397467074,1.0,0.11825841841704654,identity_without_rescale_tags
,4CH,4ch_s17_12901,8,1,valid,0.9512044252003654,1.0,0.14320161646145912,identity_without_rescale_tags
,4CH,4ch_s17_12901,9,1,valid,0.9728038920274602,1.0015881418740074,0.1150733672166013,identity_without_rescale_tags
,4CH,4ch_s17_12901,10,1,valid,0.9784348971677466,1.0,0.10810979020227092,identity_without_rescale_tags
,4CH,4ch_s17_12901,11,1,valid,0.9677564694234854,0.9975825946817083,0.12815889921725548,identity_without_rescale_tags
,4CH,4ch_s17_12901,12,1,valid,0.9698516318879249,1.0,0.14065352456430572,identity_without_rescale_tags
,4CH,4ch_s17_12901,13,1,valid,0.9617995839073422,1.0,0.14764070728754464,identity_without_rescale_tags
,4CH,4ch_s17_12901,14,1,valid,0.9785845859630014,1.0,0.10824100832378508,identity_without_rescale_tags
,4CH,4ch_s17_12901,15,1,valid,0.9747133422379329,0.9976883957466481,0.10432244171977698,identity_without_rescale_tags
,4CH,4ch_s17_12901,16,1,valid,0.9756396960683607,1.006060606060606,0.10883940665334853,identity_without_rescale_tags
,4CH,4ch_s17_12901,17,1,valid,0.9786526512724126,1.0,0.09673645952002963,identity_without_rescale_tags
,4CH,4ch_s17_12901,18,1,valid,0.9726603722451166,1.0,0.10656633704796041,identity_without_rescale_tags
,4CH,4ch_s17_12901,19,1,valid,0.9746143833924849,1.0,0.10654410286625939,identity_without_rescale_tags
,4CH,4ch_s17_12901,20,1,valid,0.9777359847234269,1.0,0.09807834705990308,identity_without_rescale_tags
,4CH,4ch_s17_12901,21,1,valid,0.9778205773768363,0.9970291146761735,0.10297562265219189,identity_without_rescale_tags
,4CH,4ch_s17_12901,22,1,valid,0.9569367745256784,0.9952011812476929,0.13352608006457012,identity_without_rescale_tags
,4CH,4ch_s17_12901,23,1,valid,0.9721108339717784,1.0,0.1139869040669781,identity_without_rescale_tags
,4CH,4ch_s17_12901,24,1,valid,0.9797636001622071,1.0,0.099601297382727,identity_without_rescale_tags
,4CH,4ch_s17_12901,25,1,valid,0.9772526920383814,0.9968196274420718,0.10839072600914462,identity_without_rescale_tags
,4CH,4ch_s17_12901,26,1,valid,0.9756306247345851,1.0,0.11808191181887087,identity_without_rescale_tags
,4CH,4ch_s17_12901,27,1,valid,0.9619973102277866,1.0,0.15215898460501612,identity_without_rescale_tags
,4CH,4ch_s17_12901,28,1,valid,0.9696507219237942,1.0,0.13473713638683976,identity_without_rescale_tags
,4CH,4ch_s17_12901,29,1,valid,0.970117058666435,0.9942148760330578,0.11826699336130975,identity_without_rescale_tags
,4CH,4ch_s17_12901,30,1,valid,0.9750633406806609,1.005639097744361,0.11078396476197978,identity_without_rescale_tags
,4CH,4ch_s17_12901,31,1,valid,0.9743096458573538,1.0,0.10805511598497333,identity_without_rescale_tags
,4CH,4ch_s17_12901,32,1,valid,0.981807691007853,0.9969456322541234,0.09141767499904598,identity_without_rescale_tags
,4CH,4ch_s17_12901,33,1,valid,0.9717140941814167,0.9977595220313666,0.10846718633924543,identity_without_rescale_tags
,4CH,4ch_s17_12901,34,1,valid,0.9796998165091374,1.0,0.09259506980712941,identity_without_rescale_tags
,4CH,4ch_s17_12901,35,1,valid,0.9829916195261051,0.998792270531401,0.08703554890657228,identity_without_rescale_tags
,4CH,4ch_s17_12901,36,1,valid,0.9615201813124241,1.0,0.12381067630731064,identity_without_rescale_tags
,4CH,4ch_s17_12901,37,1,valid,0.9699753897036041,1.0,0.11860313935710774,identity_without_rescale_tags
,4CH,4ch_s17_12901,38,1,valid,0.9767069461952527,1.0,0.102282520999,identity_without_rescale_tags
,4CH,4ch_s17_12901,39,1,valid,0.9829091839371775,0.9971509971509972,0.09324361823660078,identity_without_rescale_tags
,4CH,4ch_s17_12901,40,1,valid,0.9692696733289483,0.9935355544505221,0.12357734806480918,identity_without_rescale_tags
,4CH,4ch_s17_12901,41,1,valid,0.9679560207107114,1.0,0.14113866711912618,identity_without_rescale_tags
,4CH,4ch_s17_12901,42,1,valid,0.9627793944164333,1.0,0.1483604933582672,identity_without_rescale_tags
,4CH,4ch_s17_12901,43,1,valid,0.9649545463029771,0.9939024390243902,0.13694432727160882,identity_without_rescale_tags
,4CH,4ch_s17_12901,44,1,valid,0.9738308860773384,1.0010559662090812,0.12438879636732263,identity_without_rescale_tags
,4CH,4ch_s17_12901,45,1,valid,0.9730333193903834,1.0,0.117414066254581,identity_without_rescale_tags
,4CH,4ch_s17_12901,46,1,valid,0.9841645766781274,1.0,0.09003130463435069,identity_without_rescale_tags
,4CH,4ch_s17_12901,47,1,valid,0.9713991015921574,0.9958779884583677,0.11056877421395712,identity_without_rescale_tags
,4CH,4ch_s17_12901,48,1,valid,0.9806565892620566,1.0,0.09388966414904046,identity_without_rescale_tags
,4CH,4ch_s17_12901,49,1,valid,0.9816535009182827,1.0,0.08894902850294521,identity_without_rescale_tags
,4CH,4ch_s18_13001,0,1,valid,0.9719739971549677,1.0391327109327284,0.13829882549303998,identity_without_rescale_tags
,4CH,4ch_s18_13001,1,1,valid,0.9702678898824252,1.0222222222222221,0.13367990043758995,identity_without_rescale_tags
,4CH,4ch_s18_13001,2,1,valid,0.9760816499517463,1.01192377315761,0.11987603300177144,identity_without_rescale_tags
,4CH,4ch_s18_13001,3,1,valid,0.9690723035222127,1.0,0.12998463927599682,identity_without_rescale_tags
,4CH,4ch_s18_13001,4,1,valid,0.9574668896244822,1.0142857142857142,0.1598982797998179,identity_without_rescale_tags
,4CH,4ch_s18_13001,5,1,valid,0.9657477142713342,1.0,0.13153206297554934,identity_without_rescale_tags
,4CH,4ch_s18_13001,6,1,valid,0.9690241750306241,1.0,0.11678768260946767,identity_without_rescale_tags
,4CH,4ch_s18_13001,7,1,valid,0.9794761601135391,1.003795067931956,0.10064063120033158,identity_without_rescale_tags
,4CH,4ch_s18_13001,8,1,valid,0.9777568247212656,1.0022331415763883,0.10272548320058779,identity_without_rescale_tags
,4CH,4ch_s18_13001,9,1,valid,0.9862653380106674,1.0,0.08515740126364123,identity_without_rescale_tags
,4CH,4ch_s18_13001,10,1,valid,0.9684912134030528,1.0,0.11633663941822996,identity_without_rescale_tags
,4CH,4ch_s18_13001,11,1,valid,0.977328018274857,1.0,0.10210138077842106,identity_without_rescale_tags
,4CH,4ch_s18_13001,12,1,valid,0.9763221336251197,1.0,0.10445214823337998,identity_without_rescale_tags
,4CH,4ch_s18_13001,13,1,valid,0.961066239519658,1.0,0.1343045152413986,identity_without_rescale_tags
,4CH,4ch_s18_13001,14,1,valid,0.9566535566416512,1.0,0.1425007003386927,identity_without_rescale_tags
,4CH,4ch_s18_13001,15,1,valid,0.9658440133861925,1.0,0.1314978723152069,identity_without_rescale_tags
,4CH,4ch_s18_13001,16,1,valid,0.9712118783955199,1.0,0.12138536908703872,identity_without_rescale_tags
,4CH,4ch_s18_13001,17,1,valid,0.9591024505577836,0.9972260695598646,0.1365572653499113,identity_without_rescale_tags
,4CH,4ch_s18_13001,18,1,valid,0.9734760463424567,1.0,0.12556592950843176,identity_without_rescale_tags
,4CH,4ch_s18_13001,19,1,valid,0.9720762018194685,0.9954420997087431,0.12167405374951752,identity_without_rescale_tags
,4CH,4ch_s18_13001,20,1,valid,0.968750458628318,0.9955016834259827,0.1312664776157596,identity_without_rescale_tags
,4CH,4ch_s18_13001,21,1,valid,0.9702202406159122,1.0,0.13413155608761287,identity_without_rescale_tags
,4CH,4ch_s18_13001,22,1,valid,0.9552042304981333,1.0,0.1617036339885252,identity_without_rescale_tags
,4CH,4ch_s18_13001,23,1,valid,0.9749495158563942,1.0,0.12280861230822744,identity_without_rescale_tags
,4CH,4ch_s18_13001,24,1,valid,0.9714764146925572,0.9919443330108313,0.12036813315907213,identity_without_rescale_tags
,4CH,4ch_s18_13001,25,1,valid,0.9768910109482486,1.0,0.10868613726000152,identity_without_rescale_tags
,4CH,4ch_s18_13001,26,1,valid,0.9732259907299093,1.0,0.10747460260765328,identity_without_rescale_tags
,4CH,4ch_s18_13001,27,1,valid,0.9777792211246406,0.9976867904659167,0.09926292593597287,identity_without_rescale_tags
,4CH,4ch_s18_13001,28,1,valid,0.9765256174344545,1.018181818181818,0.10625355643922312,identity_without_rescale_tags
,4CH,4ch_s18_13001,29,1,valid,0.9802276794980804,1.0,0.09513487417723027,identity_without_rescale_tags
,4CH,4ch_s18_13001,30,1,valid,0.9832253689668414,0.9985815488681564,0.09355981994432215,identity_without_rescale_tags
,4CH,4ch_s18_13001,31,1,valid,0.9622538132019544,1.00798406374502,0.12924345572780285,identity_without_rescale_tags
,4CH,4ch_s18_13001,32,1,valid,0.9743817167909271,1.0,0.1112947478814897,identity_without_rescale_tags
,4CH,4ch_s18_13001,33,1,valid,0.9736716560224562,1.0,0.11027841910592336,identity_without_rescale_tags
,4CH,4ch_s18_13001,34,1,valid,0.9675451302474052,0.9979274589142891,0.12395005955164261,identity_without_rescale_tags
,4CH,4ch_s18_13001,35,1,valid,0.9585078139979865,0.99581589958159,0.1391596242541817,identity_without_rescale_tags
,4CH,4ch_s18_13001,36,1,valid,0.9752847857497504,1.0,0.11586644945720047,identity_without_rescale_tags
,4CH,4ch_s18_13001,37,1,valid,0.9815082876930897,0.9927007299270073,0.101346991344574,identity_without_rescale_tags
,4CH,4ch_s18_13001,38,1,valid,0.9657593253338679,0.996779379732393,0.1342559110149151,identity_without_rescale_tags
,4CH,4ch_s18_13001,39,1,valid,0.9692104158268825,1.0,0.1435858663104152,identity_without_rescale_tags
,4CH,4ch_s18_13001,40,1,valid,0.9621485370532208,1.0,0.1466396849171093,identity_without_rescale_tags
,4CH,4ch_s18_13001,41,1,valid,0.9746757917749587,0.9971014492753624,0.11594025702121245,identity_without_rescale_tags
,4CH,4ch_s18_13001,42,1,valid,0.9728384149265031,1.0,0.11122727831174727,identity_without_rescale_tags
,4CH,4ch_s18_13001,43,1,valid,0.9752682662030436,1.0,0.10964001109600897,identity_without_rescale_tags
,4CH,4ch_s18_13001,44,1,valid,0.9824440650002577,1.0,0.09063547445125701,identity_without_rescale_tags
,4CH,4ch_s18_13001,45,1,valid,0.9682912950383783,0.9961164902120472,0.1169089255832079,identity_without_rescale_tags
,4CH,4ch_s18_13001,46,1,valid,0.9822397712001311,1.0,0.09225875582922266,identity_without_rescale_tags
,4CH,4ch_s18_13001,47,1,valid,0.9771446838906843,1.0,0.0990255889740135,identity_without_rescale_tags
,4CH,4ch_s18_13001,48,1,valid,0.9756102429118549,1.0,0.10670481128692963,identity_without_rescale_tags
,4CH,4ch_s18_13001,49,1,valid,0.9564029183288724,0.9956584659913169,0.14060588919334951,identity_without_rescale_tags
,4CH,4ch_s19_13101,0,1,valid,0.9424806943045566,1.0414106961142728,0.1796484796260863,identity_without_rescale_tags
,4CH,4ch_s19_13101,1,1,valid,0.9528823589046536,1.0227272727272727,0.16117101363749203,identity_without_rescale_tags
,4CH,4ch_s19_13101,2,1,valid,0.9644121328519185,1.0222222222222221,0.13799812397245595,identity_without_rescale_tags
,4CH,4ch_s19_13101,3,1,valid,0.976918620097713,1.0055248618784531,0.11212961827429407,identity_without_rescale_tags
,4CH,4ch_s19_13101,4,1,valid,0.9651820594309821,1.0010325269992217,0.1315219633774536,identity_without_rescale_tags
,4CH,4ch_s19_13101,5,1,valid,0.9731240169752705,1.0026017491335562,0.13244699390174955,identity_without_rescale_tags
,4CH,4ch_s19_13101,6,1,valid,0.9670256467279437,1.0,0.1340269619364926,identity_without_rescale_tags
,4CH,4ch_s19_13101,7,1,valid,0.9696731332633619,1.0,0.12298274790800358,identity_without_rescale_tags
,4CH,4ch_s19_13101,8,1,valid,0.9729761703820079,1.0,0.11672007036995465,identity_without_rescale_tags
,4CH,4ch_s19_13101,9,1,valid,0.9740835832232496,1.0018240950226245,0.11575079083585758,identity_without_rescale_tags
,4CH,4ch_s19_13101,10,1,valid,0.9836202015049329,1.0,0.09252131086782335,identity_without_rescale_tags
,4CH,4ch_s19_13101,11,1,valid,0.9717942235857314,0.9980638462172841,0.11189939516697725,identity_without_rescale_tags
,4CH,4ch_s19_13101,12,1,valid,0.9814503277215307,1.0,0.09668753951848168,identity_without_rescale_tags
,4CH,4ch_s19_13101,13,1,valid,0.9816600591852699,1.0,0.09087266580089436,identity_without_rescale_tags
,4CH,4ch_s19_13101,14,1,valid,0.9668127298690556,1.0,0.12015956538826272,identity_without_rescale_tags
,4CH,4ch_s19_13101,15,1,valid,0.9743787130415033,1.0,0.1115117365609306,identity_without_rescale_tags
,4CH,4ch_s19_13101,16,1,valid,0.9751663375616664,1.0,0.104158182247113,identity_without_rescale_tags
,4CH,4ch_s19_13101,17,1,valid,0.9763961522749258,1.0,0.10694008242403343,identity_without_rescale_tags
,4CH,4ch_s19_13101,18,1,valid,0.9588864620110121,1.0,0.1344881003190157,identity_without_rescale_tags
,4CH,4ch_s19_13101,19,1,valid,0.9780577431136033,1.0,0.10945364737262091,identity_without_rescale_tags
,4CH,4ch_s19_13101,20,1,valid,0.979929976240759,0.9981403672580142,0.10312353466130503,identity_without_rescale_tags
,4CH,4ch_s19_13101,21,1,valid,0.9672985162529919,0.9923425654604567,0.127227702997685,identity_without_rescale_tags
,4CH,4ch_s19_13101,22,1,valid,0.9715867224334724,1.0,0.13354883568723366,identity_without_rescale_tags
,4CH,4ch_s19_13101,23,1,valid,0.9638084628239777,1.0,0.14007729114034345,identity_without_rescale_tags
,4CH,4ch_s19_13101,24,1,valid,0.9714044498497458,1.0,0.12180866711827602,identity_without_rescale_tags
,4CH,4ch_s19_13101,25,1,valid,0.974005850160186,0.9984708586339203,0.10983307484490716,identity_without_rescale_tags
,4CH,4ch_s19_13101,26,1,valid,0.973442151568273,1.001639344262295,0.11732080146429344,identity_without_rescale_tags
,4CH,4ch_s19_13101,27,1,valid,0.9830554349856724,0.9971158379123142,0.09492693484554202,identity_without_rescale_tags
,4CH,4ch_s19_13101,28,1,valid,0.9701565658421617,1.0,0.11612997033242607,identity_without_rescale_tags
,4CH,4ch_s19_13101,29,1,valid,0.9808250971284669,1.0,0.09593733340359856,identity_without_rescale_tags
,4CH,4ch_s19_13101,30,1,valid,0.9799537704598407,1.0,0.09380882676769028,identity_without_rescale_tags
,4CH,4ch_s19_13101,31,1,valid,0.9741517844028645,1.0,0.10946707326729925,identity_without_rescale_tags
,4CH,4ch_s19_13101,32,1,valid,0.9649545284344794,1.0,0.12709426832116313,identity_without_rescale_tags
,4CH,4ch_s19_13101,33,1,valid,0.9729994899489631,1.0,0.1153493504561288,identity_without_rescale_tags
,4CH,4ch_s19_13101,34,1,valid,0.9771133792948195,1.0,0.10629947544938159,identity_without_rescale_tags
,4CH,4ch_s19_13101,35,1,valid,0.9645782237833835,0.9945414782106059,0.12597601690574192,identity_without_rescale_tags
,4CH,4ch_s19_13101,36,1,valid,0.976138849285898,1.0,0.1192249587199405,identity_without_rescale_tags
,4CH,4ch_s19_13101,37,1,valid,0.9703671596082861,0.9964141633315653,0.12407457040291464,identity_without_rescale_tags
,4CH,4ch_s19_13101,38,1,valid,0.9644864625342688,0.9995814896551772,0.13851993890791933,identity_without_rescale_tags
,4CH,4ch_s19_13101,39,1,valid,0.9665042255998275,1.0,0.14429375273027442,identity_without_rescale_tags
,4CH,4ch_s19_13101,40,1,valid,0.9596553779216616,1.0,0.15120470918279139,identity_without_rescale_tags
,4CH,4ch_s19_13101,41,1,valid,0.9750988157079423,0.9985133792186917,0.1203332951268928,identity_without_rescale_tags
,4CH,4ch_s19_13101,42,1,valid,0.9724439220113588,0.9986244830248845,0.11529209816262258,identity_without_rescale_tags
,4CH,4ch_s19_13101,43,1,valid,0.9759661422609136,1.0,0.11043547300385946,identity_without_rescale_tags
,4CH,4ch_s19_13101,44,1,valid,0.9804727350796918,1.0,0.09638815120041656,identity_without_rescale_tags
,4CH,4ch_s19_13101,45,1,valid,0.9671956399184916,1.0,0.12140616427577666,identity_without_rescale_tags
,4CH,4ch_s19_13101,46,1,valid,0.9772416970382535,1.0,0.10255712147356776,identity_without_rescale_tags
,4CH,4ch_s19_13101,47,1,valid,0.976935717150055,1.0,0.10155164069456264,identity_without_rescale_tags
,4CH,4ch_s19_13101,48,1,valid,0.9792568637516769,1.0,0.10226887573475948,identity_without_rescale_tags
,4CH,4ch_s19_13101,49,1,valid,0.9566031380870069,0.998671969382986,0.14055210623933181,identity_without_rescale_tags
,4CH,4ch_s1_11301,0,0,slice_local_structure,0.9837575554577032,1.0296442687747036,0.12283405163081597,identity_without_rescale_tags
,4CH,4ch_s1_11301,1,0,slice_local_structure,0.9873941329714954,1.0228215767634854,0.10343338801926734,identity_without_rescale_tags
,4CH,4ch_s1_11301,2,0,slice_local_structure,0.9869694176407833,1.0032786885245901,0.10503897684160228,identity_without_rescale_tags
,4CH,4ch_s1_11301,3,0,slice_local_structure,0.9870159324279656,1.0,0.102884923408093,identity_without_rescale_tags
,4CH,4ch_s1_11301,4,0,slice_local_structure,0.9842717728611045,1.0,0.10772174560524278,identity_without_rescale_tags
,4CH,4ch_s1_11301,5,0,slice_local_structure,0.9881757374026688,1.0,0.08599968734017906,identity_without_rescale_tags
,4CH,4ch_s1_11301,6,0,slice_local_structure,0.9924148854490451,1.0,0.07666932645435849,identity_without_rescale_tags
,4CH,4ch_s1_11301,7,0,slice_local_structure,0.9909972618477996,1.0,0.0810263775469417,identity_without_rescale_tags
,4CH,4ch_s1_11301,8,0,slice_local_structure,0.9838217291350991,1.0,0.10369719664800227,identity_without_rescale_tags
,4CH,4ch_s1_11301,9,0,slice_local_structure,0.99250942468275,1.0,0.08056036989744277,identity_without_rescale_tags
,4CH,4ch_s1_11301,10,0,slice_local_structure,0.9934835505915385,1.0,0.07512495210030898,identity_without_rescale_tags
,4CH,4ch_s1_11301,11,0,slice_local_structure,0.9804791500439464,1.0,0.09710346941146662,identity_without_rescale_tags
,4CH,4ch_s1_11301,12,0,slice_local_structure,0.976053953511219,1.0,0.1139203469858779,identity_without_rescale_tags
,4CH,4ch_s1_11301,13,0,slice_local_structure,0.9896472759820931,1.0,0.09125182179399526,identity_without_rescale_tags
,4CH,4ch_s1_11301,14,0,slice_local_structure,0.9854761334785066,1.0,0.09376262008471177,identity_without_rescale_tags
,4CH,4ch_s1_11301,15,0,slice_local_structure,0.984463641972709,1.0,0.09964500608516758,identity_without_rescale_tags
,4CH,4ch_s1_11301,16,0,slice_local_structure,0.9901596663008552,1.0,0.08794228432751931,identity_without_rescale_tags
,4CH,4ch_s1_11301,17,0,slice_local_structure,0.9885923180876842,1.0,0.09836523415479367,identity_without_rescale_tags
,4CH,4ch_s1_11301,18,0,slice_local_structure,0.9810969772298933,1.0,0.1239617050214016,identity_without_rescale_tags
,4CH,4ch_s1_11301,19,0,slice_local_structure,0.973019601747057,1.0,0.13209670983459654,identity_without_rescale_tags
,4CH,4ch_s1_11301,20,0,slice_local_structure,0.9784523746371854,1.0,0.11796164148011737,identity_without_rescale_tags
,4CH,4ch_s1_11301,21,0,slice_local_structure,0.9816672454931423,1.0,0.1121338505180966,identity_without_rescale_tags
,4CH,4ch_s1_11301,22,0,slice_local_structure,0.9840522613755711,1.0,0.09967413873172744,identity_without_rescale_tags
,4CH,4ch_s1_11301,23,0,slice_local_structure,0.9873574799047755,1.0,0.07880002399429001,identity_without_rescale_tags
,4CH,4ch_s1_11301,24,0,slice_local_structure,0.9934379145890584,1.0,0.06961475286397428,identity_without_rescale_tags
,4CH,4ch_s1_11301,25,0,slice_local_structure,0.9889026961958316,1.0,0.08313551234060056,identity_without_rescale_tags
,4CH,4ch_s1_11301,26,0,slice_local_structure,0.9875263637158186,1.0,0.08662271307290811,identity_without_rescale_tags
,4CH,4ch_s1_11301,27,0,slice_local_structure,0.9957155523033288,1.0,0.0667544775099983,identity_without_rescale_tags
,4CH,4ch_s1_11301,28,0,slice_local_structure,0.988184614272661,1.0,0.08512536385700642,identity_without_rescale_tags
,4CH,4ch_s1_11301,29,0,slice_local_structure,0.9746273154566404,1.0,0.11988485493490403,identity_without_rescale_tags
,4CH,4ch_s1_11301,30,0,slice_local_structure,0.9901753772605139,1.0,0.08840668624059368,identity_without_rescale_tags
,4CH,4ch_s1_11301,31,0,slice_local_structure,0.9866802260795698,1.0,0.09252425321499974,identity_without_rescale_tags
,4CH,4ch_s1_11301,32,0,slice_local_structure,0.9736289725505908,1.0,0.11097049447850327,identity_without_rescale_tags
,4CH,4ch_s1_11301,33,0,slice_local_structure,0.964495837072711,1.0,0.1323400935983762,identity_without_rescale_tags
,4CH,4ch_s1_11301,34,0,slice_local_structure,0.9782538389611447,1.0,0.11049473771499808,identity_without_rescale_tags
,4CH,4ch_s1_11301,35,0,slice_local_structure,0.9686615126298151,1.0,0.12286315191608513,identity_without_rescale_tags
,4CH,4ch_s1_11301,36,0,slice_local_structure,0.9617278802983362,1.0,0.1360634522805529,identity_without_rescale_tags
,4CH,4ch_s1_11301,37,0,slice_local_structure,0.9807027687257993,1.0,0.10635262591238803,identity_without_rescale_tags
,4CH,4ch_s1_11301,38,0,slice_local_structure,0.9880918680869016,1.0,0.08821606238790669,identity_without_rescale_tags
,4CH,4ch_s1_11301,39,0,slice_local_structure,0.982604798266921,1.0,0.10989510985588401,identity_without_rescale_tags
,4CH,4ch_s1_11301,40,0,slice_local_structure,0.9856986219860889,1.0,0.11255237424761212,identity_without_rescale_tags
,4CH,4ch_s1_11301,41,0,slice_local_structure,0.981124735228157,1.0,0.11273359307266956,identity_without_rescale_tags
,4CH,4ch_s1_11301,42,0,slice_local_structure,0.981614448147978,1.0,0.11625772574274199,identity_without_rescale_tags
,4CH,4ch_s1_11301,43,0,slice_local_structure,0.9858565762860213,1.0,0.11072011429173088,identity_without_rescale_tags
